Symbol	D_TGFb_R1
DDN	6.01877041
SPART	6.890845586
TNRC6B	6.508787349
CUL9	5.999058471
TOGARAM1	7.809925169
TAB2	8.45363744
HIC2	6.193982638
ATP10B	4.67500966
CLASP2	7.704615769
CAMTA2	6.463379248
POGZ	8.302718675
COLGALT2	4.931486482
PLXND1	6.397399228
ATG2A	8.194691184
GPATCH8	7.634673554
PHF8	5.229362313
KDM6B	6.935359279
EPB41L3	4.960564575
SMC5	6.619137655
N4BP3	4.666904761
MAST2	6.613225174
ZZEF1	7.030367568
ANKLE2	8.564526606
DCUN1D4	8.111427501
LRCH1	6.614406871
ZC3H3	6.034728881
NACAD	5.655555634
FCHO1	5.808152481
FRMD4B	5.351835787
GRAMD4	6.13025172
CIC	7.25352912
NCDN	6.269568143
CLCC1	6.930795804
SEPTIN6	6.173980089
TBC1D9	8.394250599
WDR43	8.468840635
SNX13	6.228611773
MAPK8IP3	6.214985155
GGA3	6.950984543
MPRIP	8.817468801
NUP205	9.029242568
STAB1	4.754856616
EFR3A	10.3544932
RTF1	7.338313723
SLC35D1	7.041883868
TTLL12	7.997141149
GPD1L	7.612171058
ABRAXAS2	8.81663932
METAP1	10.00486394
ZCCHC14	8.156381587
LPIN1	7.86406291
SEPTIN8	6.559663642
CEP68	6.79691289
PASK	6.150385822
RGL1	7.283335882
RFTN1	8.284578562
DIP2A	6.149530876
LARP4B	7.38309951
RCOR1	8.008577679
PHLDB1	5.952810788
KANK1	7.399286275
UBXN4	9.256263805
CYFIP1	10.64613428
ATG4B	7.80188457
GANAB	9.045163214
FBXL7	4.865258021
MDN1	6.381516639
FAM120A	8.144962988
FAF2	9.133195638
PSME4	8.020894085
GSE1	6.803109673
ATP11B	7.289071045
FAM168A	7.55290759
PMPCA	9.381620918
ARL6IP1	11.54791122
ACSBG1	4.367236291
PLEKHM2	7.363232344
SYT11	5.722815495
MLC1	4.547142461
JMJD6	7.955796856
ZC3H4	8.841848665
RRS1	9.905590442
SULF1	4.849598801
XPO6	9.347732403
PRRC2C	7.596908727
TBC1D1	7.261395588
ZFR2	5.149363556
NBEAL2	5.834756179
FBXO28	9.094927559
DTX4	6.441421888
RHOBTB2	5.990806133
RRP12	6.835908604
SYNE2	6.173353467
NUP210	6.060116939
PLCL2	4.960011703
ARHGEF9	6.633051657
VPS13A	6.514231377
SEL1L3	7.895946577
TBC1D12	6.602897605
EXOC6B	5.912992548
DNAJC9	9.739276861
SIK2	6.287757619
PLCB1	5.371609867
ARC	4.837057189
PHLPP1	5.727153379
TMEM131L	7.026806475
PACS2	6.850173889
COBL	4.539659151
ANKRD28	8.219742323
PDS5A	8.301773522
ASTN2	6.781394046
KATNIP	6.952556613
RPRD2	7.19146279
ATP11A	6.701262213
OTUD3	6.210219561
ANKRD12	6.23507049
KAZN	6.10116756
MTCL1	8.272010357
SCFD1	9.447655013
DENND5A	9.251013443
DDHD2	8.159103695
CAMTA1	7.004188376
PPIP5K2	8.196023242
MCF2L	5.586245448
ZC3H7B	6.263501647
EXOC7	7.49999636
DNMBP	7.87564525
MGA	7.124746215
TSPYL4	8.819907158
CAMSAP2	8.976865688
TASOR	7.900475248
CLEC16A	6.507501961
POFUT2	7.114480952
KLHL18	6.907401517
CLUH	8.558530124
NUP160	6.511559346
MTUS2	3.907270977
CSTF2T	7.559715797
ADGRL3	4.22589536
KIAA1107	5.023967531
WWC1	6.567068107
AGTPBP1	7.026860327
IQCE	5.889697683
FBXW11	7.701045606
SMG6	5.592136749
ANKS1A	8.047776564
MGRN1	7.989137523
BICD2	8.521286356
ATMIN	8.286292911
EHBP1	8.436991747
KIF13B	7.006362227
UBR2	6.982071529
ACSL6	3.86704478
NEMP1	7.693940421
FKBP15	6.13400659
ICOSLG	5.800872848
SIN3B	7.140372078
NCAPD3	8.498412154
DMXL2	7.274022323
KIAA0930	7.527659645
SATB2	6.542613589
SLC9A8	6.077815095
CUX2	5.572413227
DNAJC13	7.01352608
TUT4	7.082878539
TRIM2	6.450069554
RPGRIP1L	6.376565884
MAN2B2	7.691012112
WASHC4	9.005140917
USP22	8.179190848
NEDD4L	6.90427225
SASH1	7.204065413
TTC28	5.506846797
CLASP1	8.160705206
DPY19L1	9.520143505
SZT2	5.385301292
WDR7	6.330204399
SYNM	7.473721985
JADE2	8.34307104
VPS39	7.247060067
DNAJC16	6.543864899
ESYT1	9.564281606
SYNE1	5.552167945
SMCHD1	5.768046941
DOCK9	5.869295396
U2SURP	8.085511836
KHNYN	8.252538126
UBR4	6.768827232
SUN1	6.76056462
VPS8	6.001861843
ANGEL1	6.669055007
FNBP4	6.884669303
ZNF629	7.298621037
PSD3	7.567868259
OBSL1	6.596418303
ARHGEF12	6.455153007
MATCAP2	6.655384303
LARP1	8.252546887
PPP1R13B	6.151468894
PUM2	9.587321465
ARHGEF18	9.920831101
TNS2	5.913495929
CRTC1	6.378358768
UFL1	7.258374878
RRP8	7.369630941
ICE1	8.385497277
SMG5	7.949028798
AHCYL2	6.04693915
MAU2	7.353246426
SPECC1L	8.179955014
NCSTN	7.655955423
NUDCD3	8.242739246
SIK3	6.73209262
MED13L	7.220548893
ZDHHC17	8.243549968
ECPAS	6.394149704
ADNP	9.370715619
LARS2	7.847635908
PIP5K1C	7.598304701
NCAPH	8.384635163
PPWD1	8.009345584
CTDNEP1	8.696765479
ATP13A2	7.314699781
FRAT2	7.0883619
EXOSC2	7.602964674
DICER1	6.774906795
COTL1	8.879084944
SIRT5	6.299323072
SIRT4	4.70200747
SIRT3	6.587155419
SIRT1	8.416672952
COMMD3	10.18425903
NCS1	7.61530089
ZFPM2	4.071649608
KCNH4	5.01152349
MLYCD	6.355882453
CRB1	4.214291959
ITGB3BP	9.605494156
TMED3	7.791047545
TDRD7	8.303461366
SLC7A8	6.32583853
RYBP	8.98126404
TPSD1	5.084326065
AP4E1	5.73792451
GPR161	6.710656175
RHOQ	8.316990637
LINC01565	5.541002615
TARDBP	8.968863142
CELA3B	5.320570878
HARS2	9.211644282
ATP1B4	3.859522641
SLC35A3	7.897816948
SLC44A1	6.801202448
SF3B3	8.638957588
SF3B1	9.485858099
ANGPTL2	5.985523979
ABCB9	5.989545197
ABCA6	3.793967216
ABCA5	5.44260371
HEY1	7.140936134
ICMT	7.885336452
GCAT	7.073470556
CBX6	8.737716398
NPTXR	6.666252079
CBX5	8.194588872
PHF3	7.3865261
TRAM1	10.78844943
CAPN7	7.877559016
ETHE1	8.857223145
QPRT	6.363403885
BRD4	6.441324973
SEC11A	11.99388949
ISCU	10.66727279
SEC61G	11.8411059
PES1	8.32808076
TGDS	8.048986217
LEPROTL1	9.310633835
CBX7	5.960439209
HEY2	4.304650509
TNFRSF13B	5.672841023
HAAO	6.14530816
MACF1	7.776673105
DAAM2	5.187041377
ZFYVE26	7.47479683
RIMBP2	4.237544923
TMEM131	8.938369237
BICRAL	7.127190583
LRRC8B	5.238554695
POFUT1	5.236998516
KCTD2	7.437618447
NUP188	7.252645822
SUZ12	8.702623947
SCRIB	9.239418776
SPIDR	5.191826114
MORC3	7.83674582
SLC39A14	10.40180185
MTREX	8.882744515
R3HDM1	7.917085416
ANP32D	3.72908671
ANP32CP	4.527880012
KAT6B	7.420197253
CABIN1	6.54262505
SRRM2	8.948967
ACAP2	7.078233491
ZNF281	9.321411347
CLCF1	7.435108138
NNT	7.368372963
MMD	9.550440492
PRAME	6.295788688
PIK3R5	5.209302247
TNPO3	8.738606289
ADAT1	7.903146844
OR52A1	4.472128505
SLC16A8	5.17829497
SEC14L2	6.597046471
MAPK8IP2	5.698476294
RBFOX2	9.246509532
SEZ6L	4.854013648
ATP6V0A2	7.257756868
SYNGR4	5.122123105
LILRA4	5.457599064
TTC33	6.829364119
DNPEP	7.828465856
PSD4	6.341386633
CDK20	6.323906808
HYAL4	4.369341764
TSPAN12	6.157593025
TSPAN15	7.341436841
PIGN	7.195328187
WBP2	7.755172034
GTPBP4	8.614259257
CLDN14	5.07805973
CHST5	5.415921041
DDAH2	7.983509954
LPAR3	5.608181516
ARL2BP	9.460301705
PADI4	4.521423451
DDAH1	8.77278338
CDC42EP4	6.892023888
SMUG1	7.166971993
TMEM50A	9.885328149
RIGI	6.818929885
ELP5	8.334202271
KLHDC2	9.897817497
CARHSP1	9.095008969
PDSS1	7.294972738
LEMD3	9.969356343
HEBP2	10.15194151
ORC6	9.660197628
ORC3	8.950903296
OPN3	9.380635364
ACOT9	10.04965826
PATZ1	6.209951933
AMACR	5.191109841
CLEC5A	3.775861497
CORO1C	11.3373397
DAPK2	4.83332396
CD2AP	8.979267502
MKRN1	8.775549575
MKRN2	7.5481289
PHLDA3	7.518007694
ZMYND8	8.035101601
PPY2P	4.370724871
PYY2	5.900612616
SH3BP1	6.176308965
TSSK2	4.753720408
NTSR2	4.356165684
BACE1	7.005573768
RUSC1	9.258311934
CBLC	5.231470459
FAM89B	8.816697545
SPO11	3.612327857
PRND	4.202088979
BRD7P3	4.257678798
KCNE5	4.624615014
CA14	5.469726675
KPNA6	8.127396394
SSBP2	6.672338698
NUP62	7.538971486
RABGAP1	8.568315197
DNAAF11	5.148435728
HSPBP1	8.512695932
LDOC1	8.913640336
LY96	5.762094477
EDC4	7.63338331
PPP1R15A	7.423365438
PLD3	7.832446398
ARFIP2	8.549166346
SSBP3	6.393806152
POLA2	7.609105552
TRIM29	5.581271072
PLXNB2	8.421015913
SLC7A11	7.707967674
LSM5	7.352002755
PLA2G15	6.762287582
ZKSCAN5	6.779830654
CEMIP2	8.891410203
STX12	8.476270294
SMPX	4.263364927
SH3BP4	9.26835625
RAB38	6.664556893
PRKD3	7.627653045
KCNE4	4.977779371
CADM1	7.29573719
GSPT2	7.753316555
GABARAPL1	7.661395255
SHPK	6.613142915
FRRS1L	4.622540729
EID1	9.972327246
NPAP1	4.675486776
BHMT2	4.395871975
AIPL1	4.695557318
SDF2L1	8.690650863
PPIL2	6.004581758
PITPNB	10.36358027
OSBP2	5.74404708
MAFF	8.990736938
IL17RA	6.606030825
FLRT3	7.500144168
FLRT1	5.293770639
FKBP8	5.544590976
BRD1	7.613933797
APOL2	7.302173654
BCL2L13	7.284024836
MTCH1	11.9925511
MTCH2	9.483556176
KIF4A	8.971856304
IFIT5	7.482124483
FTSJ1	8.879533407
LAMP5	5.10281874
NAA80	6.677170145
TFIP11	7.645554922
PANX1	8.227711311
CLDN15	6.20819009
FJX1	8.646541225
PRPF6	8.776554284
ZNF318	6.740381202
KIAA1549L	6.175595928
SHC2	5.864111856
H2AP	4.662337608
SLC24A2	4.562964579
C22orf31	5.041647423
TBC1D22A	7.048660811
GSTT4	5.571764759
CBY1	8.066365439
SUN2	8.365762257
DSTYK	6.533394765
RASGRP3	4.895891336
RAD54B	7.666668812
TMEM59L	6.255691914
CIZ1	7.234617556
FBXO7	8.531940778
FSCN2	4.621393602
PGLS	7.778051942
QPCT	6.948990014
ZNF324	6.931916932
SLC39A6	9.67023791
GCA	7.534270385
LMOD1	4.963272602
SPDEF	6.320964633
LSM4	8.241117174
BAMBI	7.506644438
VAX2	5.132010762
RHBDD3	6.574874625
TTLL1	5.688182336
SAMM50	9.058601053
ATXN10	9.141449263
TNFAIP8	7.43301542
KLK5	5.958117693
NOCT	6.718271208
ARIH1	7.285672588
MTO1	8.539507273
DNAJB5	6.987189448
TPSG1	6.590774821
BACE2	6.756365578
FBXL2	7.48991902
TXN2	8.378187882
TMEM184B	8.622816615
SULT4A1	5.815495029
POU2F3	3.673178573
MGAT4C	3.627877426
NIPBL	6.718991466
RAB26	5.924999559
COG4	8.025734704
TMT1A	4.815174109
ABTB2	7.075693155
ASF1A	8.895136559
MOB4	9.254843324
YIPF3	8.463474051
ANAPC13	10.70428834
PARM1	5.001343165
ZNF345	5.039129906
ARMC8	7.18866645
FAM149A	4.910567431
BRMS1	8.99384331
WHRN	5.363578066
USP49	5.682068319
PRKD2	6.424041681
RPL36	11.28672232
MPC2	9.160408509
LETMD1	8.181905075
SPEF1	5.322942861
MXRA5	4.857365373
DCAF13	7.632469305
TMEM186	7.418428096
ZNF473	6.285236866
ABI3BP	4.310591694
PAMR1	5.176833514
TRIM58	4.058874984
EEF1AKMT3	6.859733654
INTS7	7.472527182
RNF19A	7.714573218
RCHY1	7.763701982
IFFO1	6.283941557
CCDC28A	8.204116159
OLFML2B	5.268268076
ANAPC15	9.026283043
TMEM158	7.525355992
AHCTF1	8.428347906
POT1	8.1129808
NDUFAF3	9.294634053
NELFB	8.465311974
MYRIP	4.011015
NOL11	10.24127833
SOSTDC1	4.078086466
CLIC4	9.761914871
NSL1	7.21985119
WWTR1	8.132951293
SAMHD1	6.497110091
FAM98A	9.67235622
TPGS2	8.828848815
NECTIN3	7.900636827
KBTBD2	8.830724583
SYF2	8.445191209
RWDD3	8.013494137
SEC31B	5.159140855
PNISR	7.367190704
KANK2	9.189045327
ADGRA2	5.191574006
NUDT13	5.660646056
TMEM87A	8.656500604
C2CD2	7.465666635
SH2B1	6.841376693
UNC50	9.931899109
MMACHC	6.419021521
EGFL6	4.300601436
TIPARP	10.36390353
NECAP1	8.027845583
CHMP2B	9.698973634
DHRS7B	8.348485766
AAR2	8.763252464
NGDN	6.978293376
KRT23	4.502503882
TSKU	7.882037859
HINFP	7.325774554
SNED1	4.643696604
HIGD1A	9.649215785
REXO2	9.552718435
IBTK	8.702815079
CLIP3	6.098617485
TBC1D10B	7.950361769
RNF167	8.385824578
MOXD1	6.626628734
GORASP2	10.21906778
C2CD3	6.527008899
TKFC	5.41556168
ZZZ3	8.518996922
SPATS2L	8.720543194
L3MBTL1	5.174392708
RPAP1	6.791376781
LRIG1	5.452049388
UPF2	7.63066943
LRP10	8.982725928
ACOT11	6.1247977
PLEKHG3	6.663161476
OSBPL3	7.876996129
SUSD5	5.687826977
ATRNL1	4.28242727
IPCEF1	4.21448717
GLCE	7.526158482
ZNF451	7.957695049
SIPA1L1	6.835899404
CHD5	4.981617112
SS18L1	7.797885472
SETBP1	6.0082916
UBXN7	7.818088669
LRRTM2	4.07563765
LTN1	7.78192672
CNTNAP2	5.670811522
ZNF500	6.068489221
SLITRK5	5.449918348
PPP1R16B	4.285322931
DNM3	5.363638258
AUTS2	6.216582332
SENP6	7.401187453
RAB11FIP5	8.350990773
ANKRD17	8.991725721
GIGYF2	6.919502699
ERC2	4.375651392
APPL1	7.324446046
DECR2	8.156701841
RAI14	10.08127142
LSM14A	9.494508882
RTL8A	8.918201393
POLDIP2	8.73734711
TBC1D29P	4.84928785
ARHGEF26	6.100468607
KLK13	4.805179913
GGA1	6.828460897
HERC4	7.713609447
TOR1AIP1	7.750296019
CCDC9	6.413823471
DCAF4	6.869382206
PTPN20	4.713769303
CHTOP	8.60541079
EDRF1	7.172507797
SZRD1	8.319120337
WIPI2	8.756808437
LRIT1	4.185033811
PYGO1	5.066945153
CCDC69	4.638125946
WSB1	8.509957987
LDLRAP1	6.984644702
PRPF31	8.047679783
TCTN3	8.83588647
KIFBP	9.118019791
GAPVD1	8.486725285
TRPC4AP	8.089144546
SERBP1	9.852341614
TES	9.869260339
ZBTB20	6.384594309
LINC00588	3.791864942
IRF2BP1	6.886047796
TRAF3IP1	6.660277482
C10orf12	5.778990672
RIBC2	5.80647934
NAT9	7.884719853
ZNF337	6.903014803
ABCA12	3.791783775
NOC2L	7.666117246
RSL1D1	8.749103313
SENP3	7.131489084
OR1F2P	4.864918065
OR1A2	3.776455291
FBXW2	7.888274945
PTPN22	4.139848004
GMEB2	8.23000564
SPAG8	5.069834598
PITPNC1	6.756928099
OR2F1	4.484021413
OR2B6	4.469543992
DGCR5	5.349398636
PHGDH	8.570503607
STAP1	3.774622596
B3GAT3	6.596728536
TIAM2	5.992340895
FBXO2	6.876321564
FBXL6	6.175154897
FBXL5	8.424862423
FBXL4	6.304531551
LCE2B	4.286161017
FAM50B	6.611987592
KLHL3	5.061050773
KCNG2	4.802891927
CLEC4E	4.942158659
PTTG3P	8.324426706
CABYR	6.653722337
NKX2-8	5.916371504
FBXO24	5.010589984
FBXO22	7.050830831
SLC13A4	5.069851013
FBXO9	7.018998608
FBXO5	9.473024783
FBXO4	4.898233252
FBXO3	7.600374133
HIBCH	8.3741677
VPS33B	7.871334166
TINF2	8.663078411
SACS	8.880503595
PLA2G2D	5.398825261
IL1RAPL2	4.935249161
FGF20	3.959285241
ERAL1	8.03503602
CLDN17	5.406124255
ARFGAP3	9.732011223
ANKRD2	5.143907834
AK5	5.156800045
GALNT8	4.878025646
FGF21	5.091518795
SERGEF	5.989262477
EHF	4.686997893
GAPDHS	4.204742321
OR7A17	4.693868404
HSPB8	6.77275389
FAM162A	10.2293655
LHX6	6.893746923
PTPN18	5.865076841
SEZ6L2	7.259034761
NUPR1	6.526470063
PPP1R14B	10.83495014
OR10J1	5.184775294
PLEK2	10.69934318
NARF	8.318186393
SLC17A5	7.210494774
CNNM4	6.855494563
CNNM3	7.265016141
CNNM1	5.599448084
HEYL	5.752411689
MYOF	10.52352052
CHIC2	9.144161038
INTS6	7.260142835
TIMM10B	7.89017474
TIMM13	8.975692982
TIMM10	9.781166818
TIMM9	8.83831086
TIMM8B	9.816746877
AGO1	7.361311528
IL36RN	4.50169275
DAZAP1	9.043854699
OR12D2	5.447619991
OR11A1	4.195168677
OR10H3	4.290812381
OR10H2	4.231212355
OR10H1	5.143392952
ITGB1BP2	4.840130378
AATF	9.639399861
RGS17	7.158707223
SRPK3	5.549753472
PCOLCE2	7.161989023
OSTF1	7.966524266
GREM1	6.016722166
CKAP2	8.107232284
MRPL46	8.725979173
TBL2	8.36704652
ELP4	7.929012173
OR7E24	4.27573921
OR7C2	5.423044857
OR7A5	4.614292365
OR2W1	3.73753817
OR2J2	3.85649545
OR2H1	4.708716012
NUFIP1	7.128224658
RPS6KC1	8.411102463
SH3YL1	7.610768274
STEAP1	9.433928505
OPLAH	6.44858305
SMR3A	3.997061222
RANBP6	8.446573418
HBP1	8.096764547
NBEA	6.157658456
CHORDC1	9.064630868
SEC22A	7.107691517
PABPC1	11.09227029
AKAP8L	6.157261767
RNF11	10.14161048
FETUB	3.74382307
CYFIP2	5.984460896
DNAJC2	8.638205892
TCL6	4.287589006
USP21	7.272639966
FGF22	5.166537706
TPK1	5.049899608
KCNV1	4.298958404
CNPPD1	7.580703273
BEX3	11.38436102
DNAI1	4.78356167
NPTN	11.15261772
FOXD3	4.906645873
FOXB1	4.895216177
MLH3	6.534654669
ATP2C1	8.238313154
ZBTB32	4.947892978
ACAD8	7.179950088
NOX1	4.856918994
SIGLEC7	5.208123574
TRMT2A	6.699345448
PKD2L2	4.15817465
LAT	5.941597192
UTP25	7.437507026
PELP1	7.551345884
SND1	9.468483461
ANKRD1	5.119054581
NSG1	5.733814094
STAU2	7.470102441
PPA2	10.70550255
GHITM	10.8503908
DAPP1	5.673223981
VPS41	6.514209508
LAMP3	5.290146835
TSPAN13	11.14572786
LYPD3	6.958433055
B9D1	7.259602156
RPUSD2	7.740102863
B3GAT1	5.523776991
UQCRQ	11.98659282
ST6GALNAC4	6.776952947
CACNG5	4.953622223
CACNG4	6.31432166
KCNMB3	5.796136317
TRAPPC3	9.308804474
TAF5L	6.913794698
CLUL1	4.00849532
SND1-IT1	5.382619828
CACYBP	10.0921417
EIF2AK1	7.882019609
ZBTB11	7.944529122
DMAC2L	7.25112264
NALF2	5.923984614
PDE7B	5.172296428
DKKL1	5.745884254
DKK4	4.8790821
DKK3	8.70099367
DKK2	3.920837456
INPP5J	6.274626797
AFF4	6.731041062
CYTH4	5.497726599
HSPB7	4.882164053
INVS	6.278214171
SNX5	8.526637151
CPNE7	6.456194833
TJP3	5.184544852
MORC1	3.613183506
CIDEB	5.410858511
DENND2A	5.463071661
RSPH14	5.026010483
NDOR1	6.703933168
CHIA	5.148318569
NAAA	6.718381884
GLS2	4.636220101
SLC39A1	8.182366013
TUBG2	6.618799297
IL37	5.167867968
IL36A	4.773644072
SIGLEC9	4.87379268
SIGLEC8	4.301250169
VPS4A	8.779506513
DISC1	4.975742789
IL17B	4.812373549
C5AR2	4.36094103
TUBGCP4	7.489743172
SERP1	9.567520601
NMRK2	5.52108908
GNMT	4.770159782
COQ2	8.245862374
ARFIP1	7.776980334
ARHGEF16	6.112400315
GPKOW	8.609639511
GPR162	5.618862249
SIT1	5.054816128
BBS9	6.349247258
TNFRSF21	9.432004081
CHMP2A	10.30630818
SESN1	6.416121162
AHDC1	6.322719854
RNF115	8.468525084
NFU1	9.852985751
MMADHC	11.99985646
KLHL20	7.505866011
PCDH17	4.521529457
CSDC2	6.043561334
CNTN6	3.988200594
LSM1	10.53806293
LSM3	10.48953165
SULT1B1	5.718879829
TEKT2	5.063425998
SRPX2	6.393193248
VENTX	4.98791807
RBMXL2	4.32397235
RND1	6.427380855
SPINK4	4.94390375
R3HCC1L	5.546953994
DIMT1	9.333296673
SMPDL3B	5.071890108
PDLIM3	5.329781605
TP53TG5	4.654844529
CRCP	7.247241718
ADAMDEC1	3.74828002
ZNF544	7.890802428
APEX2	8.108923054
BMP10	4.567927311
RBMS3	5.79913985
MOCS3	6.507442979
HPGDS	4.462101601
ZNF330	8.5348712
RAB30	5.312102044
PGAP2	7.799130184
TOX3	6.827503314
PCDH11X	4.112212723
ANGPTL3	3.805102916
RPS6KA6	5.149135468
GOLIM4	7.319817126
P2RY10	4.115269084
EIF3K	10.914354
HTATSF1	7.774242539
UBE2S	10.97487713
PRPF19	8.845495365
UTP20	8.085174541
RRP7A	7.826028909
POLL	6.68513757
PCSK1N	7.1275015
KCNMB4	6.355738499
TMEM97	9.664882462
STK39	9.013739916
TOR1B	8.951513186
MCAT	7.81214476
APOBEC3C	7.057888568
DESI1	7.930799845
SGSM3	7.093407114
HTRA2	8.362396342
MAT2B	8.961972443
POLM	6.320936946
EML4	8.397447137
HDHD5	8.684547669
SLCO4A1	7.032396128
SLCO3A1	6.710837325
SLCO1B3	6.03475739
CDH20	4.298251328
NKIRAS2	7.563827179
CDH19	4.49758337
TRIB2	5.957410767
CCDC22	6.924945837
REM1	5.730777658
DEXI	8.140151683
LAMTOR2	9.350727468
MRPS28	10.3621581
COA3	10.45148139
TMEM176B	4.850962391
DCPS	8.198395596
OSTM1	8.378913482
GIT1	7.254308382
SLC27A6	4.070323304
SNX24	7.108633515
SLC6A16	4.921409766
BZW2	10.98617704
AAMDC	8.540111774
SPCS1	11.47105503
MRPS18B	9.530585402
C19orf53	10.46161065
MRPL42	9.965147118
TMEM14A	10.7992568
IFT81	7.889615855
TMPRSS11E	5.26989756
RGCC	4.673521772
MCTS1	9.019969342
MAGEH1	7.319139199
ASTE1	7.13482754
MACROD1	5.968016438
HIPK2	7.854956008
MRPL13	10.26125957
KLF15	5.674019355
SLC43A3	7.016265596
FOXN3-AS2	4.260253329
ATAD2	8.737704281
CPS1-IT1	4.781922194
C9orf38	4.395852338
TMEM230	11.06031533
WDR91	6.154203095
ZCCHC4	5.468800312
ZC3H7A	8.006042539
ZBTB44	7.21506338
C1GALT1C1	8.905275337
SETD2	8.059400249
MRPL18	11.09823052
LINC00652	5.216273594
NDUFAF4	8.809595066
MED4	7.37617218
CCDC59	9.607109955
METTL5	9.227425678
GTPBP8	8.203009305
BABAM1	9.946448046
THYN1	8.719473491
MRPL15	11.01033365
STXBP6	4.935139562
MRPL22	9.935993169
LGALSL	6.861437042
ORMDL2	10.6712263
CNIH4	9.1742451
RANGRF	8.528574253
COMMD9	8.508366713
TMEM208	9.738555888
DROSHA	9.167666279
DNAJC15	7.151247318
HEMK2	6.793322864
CFAP20	10.49717917
SCG3	3.905009639
NXT1	10.19696341
PYCARD	6.93132886
FHOD1	8.337858202
TBK1	9.239140954
C6orf15	6.121724471
TAGLN3	6.296835526
SAP30BP	8.424269678
MYLIP	6.39628411
BRD7	8.64162903
DDX25	4.0189802
CTNNA3	4.184715851
CLEC2D	4.430161502
PRSS50	5.029716792
ANKRD11	7.520340037
LGALS13	4.317533897
RACGAP1	10.41777451
BLNK	4.123838118
USP25	7.443509928
PACSIN3	6.975718393
TMOD3	8.193043425
TMOD2	4.885096878
POM121L9P	4.213102659
CARD10	8.652653617
ABT1	8.188209126
PARVB	5.870945834
NCAPH2	7.281274871
OLA1	9.68762659
UQCR10	9.50521203
LINC03124	5.750919835
YPEL1	5.39118959
VPREB3	5.000427813
REPIN1	8.934587069
TFCP2L1	5.84016679
TFPT	7.857486199
ICOS	4.558030266
UBN1	8.645053577
ALG5	8.721884888
NPC1L1	5.195312798
ANAPC2	6.829441374
CNOT7	9.965026453
SNX10	8.216122353
STRN4	6.910033511
GNL2	9.279929547
RBM15B	7.989686351
PSMC3IP	8.100722146
CPSF1	5.672278627
MYL11	5.947032427
TRA2A	8.228709431
GPSM2	8.064679843
SAC3D1	9.110805309
FAM216A	8.523654247
CCDC106	5.512341416
ST8SIA5	5.05471787
SNX15	7.532286499
GPR171	3.80756594
HOOK2	6.999811464
UBIAD1	7.275042107
HCFC2	6.118573621
SNX11	8.145105805
RMC1	6.262817755
NME7	9.868652647
HILPDA	8.913412806
EPN1	6.710672777
GMPPA	7.874160439
SEC61A1	10.345665
TIMM22	7.911307018
ALG6	8.674272687
PCDHB1	4.562956536
LINC00312	6.624414609
GPR132	4.913790065
RPA4	4.493641973
NENF	8.68168886
DSE	9.393228479
PURG	4.762669397
PADI1	5.903660896
PNMA3	5.919367609
SERTAD3	7.72890458
DNMT3L	4.832730394
OSGIN1	6.169394137
IL19	5.107261927
PDZRN4	3.782829967
TRHDE	4.979759753
POMT2	7.219507693
CERS2	10.25318081
SLC25A24	9.110300681
NRBP1	8.371026807
MRM2	8.778909216
CDIP1	5.902136397
STRN3	7.204803851
LRP12	8.36757335
PSAT1	9.473432634
MDFIC	8.552473132
A1CF	5.266776478
UBQLN2	9.560042772
DONSON	8.674202175
RHOD	7.686156437
SLC39A2	5.014506513
SLC2A8	6.605544906
OBP2A	5.979736612
PILRA	4.499119757
BAZ2B	8.08363356
LMCD1	9.889646931
BICRA	6.778693234
FSCN3	5.191042347
TNPO2	6.976869591
ERO1A	9.090658133
EFEMP2	5.818147725
TBX21	5.001130986
TLX3	4.188107323
RAX	5.754658613
HUNK	4.80372768
VSX1	4.281237628
PLA2G2E	4.967109274
ADGRE2	4.489659306
KCNIP2	4.541507865
KCNIP1	4.687051834
CXXC1	8.388214407
NT5C	7.906977028
CD209	5.251085054
DNTTIP2	9.786060819
SOCS7	6.247046074
EHD4	7.681100076
EHD3	7.052961159
EHD2	8.113359754
CTAG2	4.193393023
PIK3R4	7.819154969
CDR2L	8.109951136
STOML2	10.40327828
KLK14	6.017571081
KLK12	5.540154886
SCAPER	6.195295353
WRAP73	6.735629558
CRNN	5.009554024
SMARCAL1	8.261186041
G0S2	6.972344363
PLA2G3	5.286835078
MINK1	8.259556386
CD207	4.231403967
DUOX2	4.088063247
NOX4	4.885973421
NOX3	3.936517611
COL5A3	5.60819095
PODXL2	5.387081945
DELEC1	4.113868375
CHST11	8.469878179
UBQLN3	4.199574656
IL21R	4.399162423
IL22	4.082207026
ATP6V0A4	4.891642811
ITSN2	6.780930621
DEF6	5.349160635
CUZD1	5.542920445
ZFTRAF1	6.525952436
GEMIN4	8.491908467
CALY	4.486448894
ARHGEF4	4.997417597
ARHGEF3	7.763254798
NEUROG3	4.93975098
RDH8	5.014616247
MYEF2	6.248934927
IRX4	5.368835534
ASAP1	7.636222675
HP1BP3	9.136511989
HDGFL3	8.592593352
COPS7A	8.489263319
NSDHL	8.651995238
TAS2R3	4.584493499
TAS2R4	4.265601341
TAS2R16	3.884896388
TAS2R1	5.229768924
TAS2R9	4.001070419
TAS2R8	3.748956111
TAS2R7	4.152934278
TAS2R13	4.053648437
TAS2R10	3.831339434
TAS2R14	5.210268931
F11R	8.36476224
TRAT1	3.644362223
